unit_id,domain_id,indicator,weight
222300092,W06000001,NA,NA
222300093,W06000001,NA,NA
222300094,W06000001,NA,NA
222300095,W06000001,NA,NA
222300096,W06000001,NA,NA
222300097,W06000001,NA,NA
222300098,W06000001,NA,NA
222300099,W06000001,NA,NA
222300100,W06000001,0,382.40341683207674
222300101,W06000001,NA,NA
222300102,W06000001,NA,NA
222300103,W06000001,NA,NA
222300104,W06000001,NA,NA
222300105,W06000001,NA,NA
222300106,W06000001,NA,NA
222300107,W06000001,NA,NA
222300108,W06000001,NA,NA
222300109,W06000001,NA,NA
222300110,W06000001,NA,NA
222300111,W06000001,NA,NA
222300112,W06000001,NA,NA
222300113,W06000001,1,453.65885272121625
222300114,W06000001,NA,NA
222300115,W06000001,NA,NA
222300116,W06000001,NA,NA
222300117,W06000001,NA,NA
222300118,W06000001,NA,NA
222300119,W06000001,0,685.0069788370038
222300120,W06000001,0,419.11366502248137
222300121,W06000001,0,976.8671697862807
222300122,W06000001,NA,NA
222300123,W06000001,NA,NA
222300124,W06000001,NA,NA
222300125,W06000001,NA,NA
222300126,W06000001,NA,NA
222300127,W06000001,NA,NA
222300128,W06000001,NA,NA
222300129,W06000001,NA,NA
222300130,W06000001,0,457.1933625464746
222300131,W06000001,NA,NA
222300132,W06000001,NA,NA
222300133,W06000001,NA,NA
222300134,W06000001,NA,NA
222300135,W06000001,0,382.40341683207674
222300136,W06000001,0,379.10610353401336
222300137,W06000001,NA,NA
222300138,W06000001,NA,NA
222300139,W06000001,NA,NA
222300140,W06000001,NA,NA
222300141,W06000001,NA,NA
222300142,W06000001,1,685.0069788370038
222300143,W06000001,NA,NA
222300144,W06000001,NA,NA
222300145,W06000001,NA,NA
222300146,W06000001,0,538.4801586747554
222300147,W06000001,1,1477.5864397867151
222300148,W06000001,NA,NA
222300149,W06000001,NA,NA
222300150,W06000001,NA,NA
222300151,W06000001,NA,NA
222300152,W06000001,NA,NA
222300153,W06000001,0,838.227330044964
222300154,W06000001,NA,NA
222300155,W06000001,NA,NA
222300156,W06000001,NA,NA
222300157,W06000001,NA,NA
222300158,W06000001,NA,NA
222300159,W06000001,NA,NA
222300160,W06000001,1,1151.176459050682
222300161,W06000001,NA,NA
222300162,W06000001,NA,NA
222300163,W06000001,NA,NA
222300164,W06000001,NA,NA
222300165,W06000001,NA,NA
222300166,W06000001,NA,NA
222300167,W06000001,0,538.4801586747554
222300168,W06000001,NA,NA
222300169,W06000001,0,1656.0726944998396
222300170,W06000001,0,1192.1453525496024
222300171,W06000001,NA,NA
222300172,W06000001,NA,NA
222300173,W06000001,NA,NA
222300174,W06000001,NA,NA
222300175,W06000001,NA,NA
222300176,W06000001,NA,NA
222300177,W06000001,NA,NA
222300178,W06000001,NA,NA
222300179,W06000001,NA,NA
222300180,W06000001,NA,NA
222300181,W06000001,0,457.1933625464746
222300182,W06000001,NA,NA
222300183,W06000001,1,718.306301432868
222300184,W06000001,NA,NA
222300185,W06000001,NA,NA
222300186,W06000001,0,718.306301432868
222300187,W06000001,NA,NA
222300188,W06000001,NA,NA
222300189,W06000001,NA,NA
222300190,W06000001,NA,NA
222300191,W06000001,NA,NA
222300192,W06000001,NA,NA
222300193,W06000001,NA,NA
222300194,W06000001,NA,NA
222300195,W06000001,NA,NA
222300196,W06000001,NA,NA
222300197,W06000001,NA,NA
222300198,W06000001,NA,NA
222300199,W06000001,NA,NA
222300200,W06000001,NA,NA
222300201,W06000001,1,863.5874625877857
222300202,W06000001,0,863.5874625877857
222300203,W06000001,NA,NA
222300204,W06000001,NA,NA
222300205,W06000001,NA,NA
222300206,W06000001,0,1210.8845476780025
222300207,W06000001,NA,NA
222300208,W06000001,NA,NA
222300209,W06000001,NA,NA
222300210,W06000001,NA,NA
222300211,W06000001,NA,NA
222300212,W06000001,1,431.7937312938922
222300213,W06000001,NA,NA
222300214,W06000001,0,388.61435816450336
222300215,W06000001,NA,NA
222300216,W06000001,NA,NA
222300217,W06000001,NA,NA
222300218,W06000001,NA,NA
222300219,W06000001,1,457.70813487354275
222300220,W06000001,0,873.3838980171798
222300221,W06000001,NA,NA
222300222,W06000001,NA,NA
222300223,W06000001,NA,NA
222300224,W06000001,0,836.2884301410837
222300225,W06000001,NA,NA
222300226,W06000001,NA,NA
222300227,W06000001,0,652.3264458237942
222300228,W06000001,NA,NA
222300229,W06000001,NA,NA
222300230,W06000001,1,724.5538424186716
222300231,W06000001,NA,NA
222300232,W06000001,NA,NA
222300233,W06000001,NA,NA
222300234,W06000001,NA,NA
222300235,W06000001,NA,NA
222300236,W06000001,NA,NA
222300237,W06000001,NA,NA
222300238,W06000001,NA,NA
222300239,W06000001,NA,NA
222300240,W06000001,NA,NA
222300241,W06000001,1,863.5874625877857
222300242,W06000001,1,791.6591450424659
222300243,W06000001,NA,NA
222300244,W06000001,NA,NA
222300245,W06000001,0,543.6111056628212
222300246,W06000001,0,665.7623064913469
222300247,W06000001,0,1208.0074639462669
222300248,W06000001,NA,NA
222300249,W06000001,NA,NA
222300250,W06000001,0,758.2122070680267
222300251,W06000001,NA,NA
222300252,W06000001,NA,NA
222300253,W06000001,NA,NA
222300254,W06000001,0,863.5874625877857
222300255,W06000001,NA,NA
222300256,W06000001,1,948.2663482467475
222300257,W06000001,NA,NA
222300258,W06000001,NA,NA
222300259,W06000001,NA,NA
222300260,W06000001,NA,NA
222300261,W06000001,NA,NA
222300262,W06000001,NA,NA
222300263,W06000001,NA,NA
222300264,W06000001,1,934.6753042753304
222300265,W06000001,NA,NA
222300266,W06000001,NA,NA
222300267,W06000001,NA,NA
222300268,W06000001,NA,NA
222300269,W06000001,NA,NA
222300270,W06000001,NA,NA
222300271,W06000001,NA,NA
222300272,W06000001,NA,NA
222300273,W06000001,NA,NA
222300274,W06000001,NA,NA
222300275,W06000001,0,863.5874625877857
222300276,W06000001,NA,NA
222300277,W06000001,NA,NA
222300278,W06000001,NA,NA
222300279,W06000001,NA,NA
222300280,W06000001,NA,NA
222300281,W06000001,NA,NA
222300282,W06000001,NA,NA
222300283,W06000001,NA,NA
222300284,W06000001,NA,NA
222300285,W06000001,0,915.4162697470842
222300286,W06000001,NA,NA
222300287,W06000001,NA,NA
222300288,W06000001,NA,NA
222300289,W06000001,NA,NA
222300290,W06000001,NA,NA
222300291,W06000001,1,453.65885272121625
222300292,W06000001,NA,NA
222300293,W06000001,NA,NA
222300294,W06000001,NA,NA
222300295,W06000001,NA,NA
222300296,W06000001,NA,NA
222300297,W06000001,NA,NA
222300298,W06000001,0,985.0576265244775
222300299,W06000001,1,981.0988559462982
222300300,W06000001,0,1192.1453525496024
222300301,W06000001,NA,NA
222300302,W06000001,NA,NA
222300303,W06000001,NA,NA
222300304,W06000001,NA,NA
222300305,W06000001,NA,NA
222300306,W06000001,0,457.1933625464746
222300307,W06000001,0,809.795470938515
222300308,W06000001,NA,NA
