domain_id,cov_pop_density,cov_share_work_home,cov_share_hh_withcar,cov_share_detached,cov_share_higher_managerial
W02000159,-0.6698898943721201,-0.49232841817060197,0.3149436775370694,0.3646204271337535,-0.6460944514500917
W02000160,-0.5956610489194033,-0.4787276793237006,0.8814003002845121,1.1056584626955523,0.051852369181853326
W02000161,-0.21989655836156707,-1.094214580410347,-0.08468619305173244,-0.7567593360394123,-0.8187479067039647
W02000162,-0.6689759961380921,-0.4106841803257942,0.30261465001322346,0.2610322188292104,-0.2920033672661026
W02000163,0.9313613558931197,-1.1794326947371683,-0.2873142003742662,-0.7584916247069938,-0.567424061151291
W02000164,-0.5144256503391388,-0.545752150702205,0.29079120662969893,-0.38885943835042297,-0.2348067442073494
W02000165,0.66125365561374,-1.3859575323153386,-0.5712395023423376,-0.9858152472952675,-1.0058400491469328
W02000166,-0.30290898128577487,-0.8420897174866503,0.2876719565341901,-0.12993274465462024,-0.5934705829167959
W02000167,0.35352381136687544,-1.1428157907030316,-1.3283737584815822,-0.9554581224219949,-0.9390293538216029
W02000418,-0.7498052177254553,0.752422416419364,1.0929539548198282,1.444971350471252,-0.14069736312037928
W02000168,-0.5572265509661156,-0.26397153488128167,0.3692451413405099,0.03241157099852863,-0.13211622403075354
W02000169,-0.6995915869780293,-0.3782045255580676,0.27675432609869577,0.12391461078718184,-0.3822608054841107
W02000170,0.08803637438174829,-0.29062514150658875,0.10243894887573017,-0.08043187376599074,-0.06466952625854207
W02000171,-0.5841357767458283,0.5080497180678304,1.1768355936035828,0.952584608834107,0.9029211264481585
W02000172,-0.29295764495969245,-0.30936708554632214,0.09690456682064383,-0.2559181956527444,-0.4579499000649158
W02000173,-0.32758423360453026,0.17038142031979006,0.9491592452384296,0.6266446141325452,0.12295070410639078
W02000174,-0.11454440082778647,-0.2810779275421113,0.7190666718854013,0.0901354369698946,0.005697522534109595
W02000175,0.921003842574136,-0.6513963794664831,-1.1396432879440868,-0.7350845901666778,-0.6952339164221744
W02000176,0.5018799580240835,-0.8591777926728597,-0.5655890565018121,-0.06783946969868011,-0.7452594714096514
W02000177,-0.22350137917356627,-0.455913923181416,0.5470602022528942,-0.001450379595765865,-0.44093908457350667
W02000178,0.5695084273421539,-1.5088632004784392,-1.873392117794125,-0.9619966147457701,-1.3686562806569347
W02000179,-0.3922171475999532,0.15765036322959367,0.8661755346259511,0.4450427400552876,0.2357510575576965
W02000180,0.4372978161527733,-1.128895811179514,-0.6428906510211831,-1.0423569149243137,-1.1177988797416496
W02000181,-0.3257564371364743,-0.6785017124885266,-0.501395001302587,-0.969896192440956,-0.7373615780845173
W02000182,1.7719446427024073,-0.5957245391649562,-0.628017537344843,-1.279724592654621,-0.8910872015820817
W02000183,1.0345810842141685,-0.7694167463595187,-1.8713167122092595,-1.1353042187260947,-1.071268517281176
W02000184,-0.05432866163016529,-0.3743747693160358,-0.2807727306673636,-0.5255427749412114,-0.43305227913438904
W02000185,-0.6562829651099258,0.5846061374388983,0.9249702560788159,1.25892184107721,0.8666377391478584
W02000186,1.711881219877124,-1.506146579897667,-2.6803603447506115,-1.2121379596272315,-1.5214146394700896
